ItemNum,Condition,Subject,RT,Assoc,Plaus,Accuracy
27,script-unrelated,11,449,1.3,1.333333333,0
27,script-unrelated,23,344,1.3,1.333333333,1
27,script-unrelated,20,314,1.3,1.333333333,1
27,script-unrelated,29,215,1.3,1.333333333,1
28,control,13,610,6.3,5.916666667,1
28,control,19,378,6.3,5.916666667,1
28,control,7,481,6.3,5.916666667,1
28,control,28,413,6.3,5.916666667,1
28,control,22,483,6.3,5.916666667,0
28,control,31,391,6.3,5.916666667,0
28,control,25,517,6.3,5.916666667,1
28,control,1,385,6.3,5.916666667,1
28,control,16,386,6.3,5.916666667,1
28,control,4,312,6.3,5.916666667,1
28,control,10,849,6.3,5.916666667,0
28,script-related,20,331,6.3,3.454545455,1
28,script-related,8,342,6.3,3.454545455,1
28,script-related,11,333,6.3,3.454545455,0
28,script-related,26,241,6.3,3.454545455,1
